Customer ID,segment,recency,frequency,monetary,churn_risk
17353,New Customers,123,2,1502.0,0.41635358
14192,New Customers,19,1,293.74,0.41622993
14479,New Customers,49,2,808.46,0.41581646
16601,New Customers,21,2,439.45,0.41563776
14704,New Customers,55,2,266.66,0.4155127
16798,At Risk,185,3,848.71,0.41543132
17309,New Customers,12,2,247.84,0.41471803
14083,New Customers,2,3,698.37,0.414683
17326,New Customers,39,2,321.95,0.4143147
14600,New Customers,24,1,471.84,0.4140603
15864,New Customers,12,1,244.44,0.4139713
16569,At Risk,262,4,1331.03,0.41391098
15645,New Customers,45,2,443.16,0.41377753
16037,At Risk,175,2,654.32,0.4135525
17407,New Customers,42,1,552.9,0.41346964
13656,New Customers,130,2,699.2,0.413364
17482,New Customers,118,2,778.19,0.41334286
16856,New Customers,48,2,323.09000000000003,0.41316044
13361,New Customers,103,2,1450.5,0.4126171
15262,New Customers,11,2,239.87,0.41252068
13773,New Customers,27,2,301.54,0.41234058
13515,New Customers,80,2,374.7,0.41223347
17825,At Risk,229,4,731.96,0.41209948
13287,At Risk,234,3,781.59,0.4120691
16491,New Customers,44,1,801.66,0.4120419
15370,New Customers,41,1,1352.96,0.4117835
15872,New Customers,9,2,434.75,0.41175127
13008,New Customers,28,2,382.66,0.41168755
15140,New Customers,73,1,889.44,0.41134065
16884,At Risk,187,2,644.08,0.41133007
14745,New Customers,132,7,1351.55,0.41101065
17753,New Customers,95,4,390.56,0.4109032
17651,New Customers,129,6,1758.52,0.41083652
17497,New Customers,21,2,287.25,0.4107717
15529,New Customers,25,1,821.06,0.41066203
14563,New Customers,140,2,679.44,0.41053307
13403,New Customers,18,2,154.5,0.41043565
15988,At Risk,182,2,612.0600000000001,0.41020218
14339,New Customers,60,1,310.75,0.40954664
16039,New Customers,54,2,456.4,0.40939918
13375,New Customers,76,1,1013.58,0.4093407
14565,New Customers,105,1,760.1,0.4092368
16132,At Risk,175,2,664.1999999999999,0.4089938
13898,New Customers,42,1,530.47,0.40889737
13207,New Customers,82,2,285.6,0.40886804
12844,New Customers,73,2,322.64,0.40822428
12850,New Customers,76,1,330.0,0.4081072
15573,At Risk,249,3,599.73,0.40768987
13106,New Customers,44,1,526.96,0.40752366
17518,New Customers,56,2,329.42,0.4072198
14552,New Customers,11,2,346.21,0.406964
14690,New Customers,23,2,422.63,0.40688875
16001,New Customers,12,1,583.39,0.4066446
12694,New Customers,52,1,973.68,0.40661463
15242,New Customers,53,1,302.04,0.40618685
13878,At Risk,179,3,1191.53,0.40615588
14191,New Customers,25,2,132.9,0.4060525
13039,At Risk,215,4,1010.73,0.40601298
13359,New Customers,34,1,603.75,0.40588096
16864,New Customers,65,2,409.25,0.40581498
17505,At Risk,181,3,1289.64,0.4055439
18009,At Risk,173,7,1898.49,0.40538633
14126,New Customers,75,1,466.33,0.405371
15223,At Risk,240,3,662.2,0.4053124
13264,New Customers,73,1,722.5600000000001,0.4052676
15782,New Customers,61,1,1399.36,0.40515554
13497,New Customers,143,4,818.78,0.4049519
13501,New Customers,117,2,1544.79,0.40429637
17476,New Customers,26,2,489.86,0.40401933
13417,At Risk,179,4,1028.66,0.40395302
12699,New Customers,48,1,638.11,0.40389842
13840,New Customers,47,1,651.4,0.40389842
17578,New Customers,105,6,903.87,0.40337843
13424,New Customers,80,1,572.77,0.40325046
13042,At Risk,229,3,1556.54,0.4032127
16075,New Customers,133,2,736.9300000000001,0.4029091
16532,New Customers,62,2,2007.84,0.4027932
13139,New Customers,69,1,3138.04,0.4026778
16406,New Customers,81,2,389.61,0.4025522
16269,New Customers,68,1,717.57,0.40245
16810,New Customers,51,1,532.5,0.40208566
16256,New Customers,125,2,876.9399999999999,0.40203184
14621,New Customers,143,4,1212.21,0.40192157
13597,New Customers,31,2,396.71,0.40186393
14414,New Customers,6,1,902.35,0.40184
15192,At Risk,206,2,622.07,0.40178865
16418,New Customers,39,2,426.67,0.40166777
16680,At Risk,159,2,637.75,0.4014382
13014,New Customers,63,1,1914.8,0.40134606
14020,New Customers,107,2,606.21,0.4009856
13961,New Customers,23,1,538.4,0.40095404
13771,At Risk,164,5,3094.37,0.4008511
14522,At Risk,226,4,784.08,0.40072528
16489,New Customers,11,2,303.7,0.4006314
16224,New Customers,18,1,321.24,0.4003618
15939,New Customers,5,1,2945.38,0.4003571
16712,New Customers,32,2,621.5600000000001,0.40021145
15028,New Customers,9,2,344.61,0.39995843
17547,New Customers,7,2,727.85,0.39988124
12421,New Customers,46,2,291.56,0.39958578
15599,New Customers,77,1,488.32,0.3991604
16661,At Risk,171,4,986.63,0.3983554
12862,New Customers,56,2,1008.32,0.3983276
15326,At Risk,240,4,1388.81,0.39830166
15303,At Risk,196,2,650.16,0.39795148
17785,New Customers,76,2,271.44,0.39785436
12770,New Customers,87,1,1895.0,0.3975361
14055,At Risk,208,2,795.3199999999999,0.39747798
17664,New Customers,105,2,561.59,0.3972605
14894,New Customers,74,2,837.0600000000001,0.39688188
13977,New Customers,42,1,519.8100000000001,0.3965543
17998,New Customers,11,3,639.24,0.39648724
15247,New Customers,109,2,620.06,0.39608476
17492,New Customers,109,2,747.85,0.39596108
12866,New Customers,105,2,668.23,0.39587593
12352,New Customers,7,2,343.8,0.39579347
15015,Loyal,132,13,2365.02,0.3955104
16608,New Customers,84,2,1288.72,0.39540726
16261,New Customers,17,2,312.62,0.3950576
13783,New Customers,119,4,1542.09,0.39490572
17158,At Risk,178,2,713.03,0.39478675
17681,At Risk,228,5,731.2,0.3947731
17456,New Customers,87,1,725.7,0.39447972
12745,New Customers,118,3,925.41,0.39418018
16080,New Customers,17,2,385.4,0.39416194
15627,New Customers,88,2,566.9,0.39345312
12537,New Customers,40,1,732.94,0.39337805
15797,At Risk,212,2,613.6800000000001,0.39331508
16939,New Customers,119,3,449.0,0.3927855
15268,New Customers,109,3,961.9,0.39246485
15586,At Risk,223,3,1139.1,0.39241058
14382,New Customers,21,1,620.73,0.39202192
15473,New Customers,76,1,274.8,0.39194715
15969,New Customers,56,2,460.95,0.39163613
17870,New Customers,12,1,887.3999999999999,0.3912062
15908,New Customers,121,2,764.57,0.39113763
13005,New Customers,62,2,485.98,0.3910832
15368,New Customers,25,1,275.8,0.3905031
14404,New Customers,126,7,1291.31,0.39012286
17221,At Risk,222,3,643.39,0.3901074
13624,New Customers,19,1,462.08,0.39010084
15369,Loyal,123,11,6251.26,0.3900954
13964,New Customers,18,2,438.9,0.38962096
17310,New Customers,18,2,1025.1,0.38933277
17300,New Customers,21,2,393.64,0.38931435
18275,At Risk,209,2,741.85,0.38887805
13237,New Customers,19,1,643.0,0.3887183
16227,New Customers,125,2,713.0,0.38858536
17705,New Customers,86,2,260.38,0.3885736
13363,New Customers,40,1,731.36,0.38819793
14303,New Customers,38,2,277.94,0.38791996
16647,New Customers,73,2,327.84,0.3876472
12701,At Risk,160,4,1648.7,0.38716286
15666,New Customers,103,2,632.94,0.38695875
15734,New Customers,67,2,923.85,0.38690907
13108,New Customers,3,2,1098.52,0.38662317
15013,New Customers,118,10,1641.3,0.38658768
13710,New Customers,54,2,329.04,0.38658398
17744,New Customers,12,1,326.74,0.38589096
14326,New Customers,94,2,757.13,0.38587573
12808,New Customers,66,2,293.05,0.38566023
16373,New Customers,13,2,309.49,0.38551664
12457,New Customers,66,1,632.6800000000001,0.3853356
13909,New Customers,54,2,286.6,0.38473663
14443,New Customers,10,1,662.77,0.38467067
17759,New Customers,24,2,441.92,0.38449377
15633,Loyal,140,13,4352.46,0.3842382
17034,New Customers,40,2,538.4,0.38376623
16677,New Customers,42,2,880.62,0.38354063
15401,New Customers,83,2,216.95,0.38313413
17969,Loyal,133,18,2141.74,0.38303986
17366,New Customers,63,2,1096.24,0.38292384
17145,New Customers,144,4,3120.91,0.38291383
17152,New Customers,56,1,327.0,0.38228178
16461,At Risk,221,2,1463.8,0.38200372
12575,New Customers,88,2,622.82,0.38179982
16259,New Customers,41,3,361.94,0.38154727
15134,New Customers,12,2,208.3,0.3814043
17940,Loyal,76,6,26286.75,0.38117522
16805,At Risk,208,3,636.65,0.38100535
13863,New Customers,96,3,933.77,0.3803104
13002,New Customers,47,2,293.18,0.38012853
14115,New Customers,132,2,622.67,0.38004866
18258,New Customers,95,6,2059.67,0.37997782
13190,At Risk,175,3,570.66,0.3796954
15259,New Customers,144,4,1182.38,0.37964076
17028,At Risk,212,3,1593.83,0.3793976
17212,New Customers,89,2,567.56,0.37926224
18106,New Customers,107,5,1030.76,0.379161
14189,New Customers,20,1,849.07,0.3789764
17709,New Customers,101,4,533.5600000000001,0.37882572
18262,New Customers,24,2,428.06,0.37862575
12798,New Customers,52,1,1533.89,0.37817594
17430,New Customers,17,2,356.81,0.3780576
14847,New Customers,39,2,1039.55,0.37703574
14230,New Customers,67,3,979.8,0.3769167
16921,New Customers,73,2,276.88,0.37668833
17463,At Risk,192,2,661.5,0.3763648
18268,At Risk,222,5,1464.73,0.37618217
16736,New Customers,137,5,2956.56,0.37585202
15525,New Customers,4,2,783.71,0.37581342
12897,New Customers,12,2,297.75,0.37556803
13393,At Risk,215,4,1131.45,0.37554646
17649,New Customers,100,2,710.4,0.37529072
13094,New Customers,20,1,282.12,0.3752428
12673,New Customers,32,1,619.5,0.37508908
18035,New Customers,16,2,546.34,0.3747576
15792,New Customers,31,2,933.84,0.3746942
16366,At Risk,213,3,1220.83,0.37447858
16282,New Customers,118,2,1139.28,0.3741697
17580,New Customers,7,2,329.55,0.37403888
16899,New Customers,9,2,439.46,0.37386128
16574,New Customers,55,2,850.34,0.37349465
13937,New Customers,33,1,721.28,0.37342763
17941,At Risk,222,3,1128.72,0.37331548
15011,New Customers,26,2,416.6,0.37303492
14665,New Customers,58,2,913.95,0.37268385
14929,New Customers,52,1,612.8100000000001,0.37232435
14425,New Customers,65,3,661.39,0.37219316
14685,At Risk,207,8,4619.79,0.3720162
16198,New Customers,68,1,629.36,0.37197834
16468,New Customers,101,2,712.62,0.37197456
17919,New Customers,69,1,536.28,0.37178755
16276,New Customers,110,2,1818.79,0.37170807
16972,New Customers,13,2,786.25,0.3710923
15488,New Customers,87,4,340.6,0.37078092
14026,New Customers,101,2,713.11,0.37062097
17655,New Customers,13,2,337.44,0.37058794
13976,New Customers,138,3,834.38,0.37019667
13585,At Risk,161,3,684.54,0.36944395
17977,New Customers,31,1,1277.49,0.36886138
17163,New Customers,77,2,406.68,0.36840117
16358,New Customers,25,1,892.1500000000001,0.36825362
17032,At Risk,178,8,3004.6,0.36815754
16723,New Customers,74,2,712.48,0.36807573
12695,At Risk,159,3,825.02,0.3680715
13299,New Customers,54,2,1076.2,0.36782518
13425,New Customers,139,2,1779.42,0.36755773
14643,At Risk,249,3,986.08,0.36737654
13465,New Customers,77,2,931.12,0.3673641
13310,New Customers,12,2,409.17,0.36721402
14320,At Risk,177,3,868.96,0.36683345
15824,New Customers,84,2,890.94,0.36680418
14375,New Customers,81,2,875.31,0.3666119
14139,New Customers,121,3,670.98,0.36643228
15080,New Customers,58,2,546.25,0.36643043
16174,New Customers,122,4,1237.2,0.36639586
16386,New Customers,18,1,785.39,0.36594588
14006,At Risk,159,4,1234.48,0.36581075
13892,New Customers,109,2,634.68,0.36561704
16646,New Customers,80,1,678.8,0.36553007
15481,New Customers,32,1,1993.34,0.36540526
15468,New Customers,24,1,962.97,0.365354
13569,New Customers,12,2,401.71,0.36507896
17201,At Risk,154,3,899.41,0.36506334
12639,New Customers,65,2,826.27,0.36463025
13764,At Risk,200,3,1431.5,0.3646077
16140,New Customers,2,2,956.56,0.3642724
15446,New Customers,7,3,406.95,0.3641542
13647,New Customers,125,4,1393.56,0.3634252
13785,New Customers,60,4,542.49,0.36330697
14700,New Customers,46,2,880.96,0.36320257
12347,New Customers,35,1,611.53,0.3631837
13201,New Customers,133,4,1240.61,0.36296728
14926,New Customers,13,2,359.4,0.36290377
13761,New Customers,133,4,881.52,0.3626603
17689,New Customers,19,2,317.08,0.36248633
16262,New Customers,9,1,755.15,0.3624143
15608,New Customers,47,1,692.3,0.3623393
16742,Loyal,123,13,2387.71,0.3622967
14372,New Customers,74,2,860.08,0.361804
14053,New Customers,28,2,312.05,0.3613866
13255,New Customers,4,2,730.65,0.3612622
12458,New Customers,58,2,830.09,0.36088687
15766,New Customers,87,2,516.0,0.36040133
13686,New Customers,11,2,337.04,0.36018205
16437,New Customers,12,2,301.25,0.36011216
17038,New Customers,46,1,630.77,0.36007535
14412,New Customers,55,1,656.16,0.35999075
13103,New Customers,68,2,465.7000000000001,0.35995102
15350,New Customers,4,2,663.25,0.35957757
13258,New Customers,10,2,336.6,0.35945845
13813,At Risk,159,4,1398.61,0.3592498
16172,New Customers,104,3,744.34,0.35909337
16071,At Risk,158,3,750.5600000000001,0.35846007
16906,New Customers,59,3,869.03,0.35841438
18272,At Risk,179,3,1307.4,0.3582514
13916,New Customers,95,4,1275.81,0.35801867
16264,New Customers,69,2,837.53,0.35780752
15512,New Customers,21,2,210.58,0.35775822
18252,At Risk,179,5,1015.42,0.357464
14379,New Customers,24,2,920.81,0.35743058
18179,At Risk,153,2,754.38,0.35733828
15936,New Customers,10,2,282.79,0.35726377
17849,New Customers,111,4,457.96,0.35680634
15934,New Customers,49,2,2190.66,0.35676888
15012,New Customers,4,2,628.64,0.35651594
13965,New Customers,107,3,996.61,0.3564547
17610,At Risk,171,5,1529.49,0.35640845
16120,New Customers,53,2,1747.77,0.3563645
17666,New Customers,108,3,1319.64,0.35611415
17450,Loyal,39,5,50393.46,0.3558511
18060,New Customers,39,2,1185.46,0.35584864
16018,New Customers,27,2,289.23,0.3556544
17608,New Customers,80,2,305.11,0.3556508
13855,New Customers,132,4,1310.34,0.35553867
14226,New Customers,72,1,770.34,0.3555114
13101,New Customers,129,3,594.21,0.35543418
13415,New Customers,103,4,800.67,0.3552411
15055,New Customers,105,3,560.07,0.35446268
12357,New Customers,19,2,12079.99,0.35441574
17464,At Risk,153,2,710.98,0.3539987
14358,New Customers,20,2,400.06,0.353761
17815,New Customers,24,1,591.96,0.35358423
16799,New Customers,63,2,495.98,0.35297394
15728,New Customers,10,2,544.6,0.35287815
13652,New Customers,59,2,1166.97,0.3528239
14513,New Customers,67,3,332.42,0.35282174
16568,New Customers,58,2,1020.9,0.35272667
16057,At Risk,150,3,1591.73,0.35259852
12388,New Customers,76,2,1120.45,0.35253814
14737,New Customers,31,1,2389.62,0.3522419
15809,New Customers,90,2,758.6700000000001,0.35167292
13433,New Customers,132,4,658.32,0.35155523
18141,New Customers,32,2,882.47,0.35103592
15714,New Customers,84,3,453.93,0.35091916
15186,New Customers,105,3,991.79,0.35046238
17132,New Customers,83,2,1272.8,0.3499134
17478,New Customers,39,2,1272.8000000000002,0.34990478
13192,At Risk,167,4,1646.64,0.3497249
15865,New Customers,44,2,1353.79,0.34951738
15764,New Customers,65,2,1223.11,0.3490221
15157,At Risk,200,2,718.04,0.34847426
15736,New Customers,66,2,1815.72,0.34838998
14896,New Customers,144,6,1366.43,0.3482929
17864,New Customers,16,2,326.82,0.34800315
14872,New Customers,114,3,816.6,0.34778073
16586,New Customers,76,2,998.83,0.3472951
12958,New Customers,31,2,539.49,0.34704965
14235,New Customers,129,4,1573.13,0.34646082
14283,New Customers,94,4,628.44,0.34620813
14871,New Customers,124,5,736.59,0.34581178
16092,New Customers,135,3,770.08,0.3457728
13473,At Risk,205,6,2235.12,0.345445
12504,New Customers,48,2,297.0,0.3453571
18016,New Customers,41,2,476.9,0.34527454
15110,New Customers,34,2,509.75,0.34517536
12525,New Customers,129,3,973.73,0.34448597
13502,New Customers,47,2,488.5,0.34408814
16576,New Customers,51,2,540.87,0.34398246
14167,New Customers,95,4,721.65,0.3438651
15331,New Customers,131,3,767.91,0.3436936
16204,New Customers,11,2,538.53,0.34364712
18049,New Customers,68,2,556.52,0.3433461
15562,New Customers,55,2,538.83,0.34328058
17734,At Risk,157,3,741.69,0.34324408
13209,New Customers,145,5,2617.9,0.3427487
13897,New Customers,69,2,849.5600000000001,0.34273243
16631,New Customers,112,7,1892.52,0.34262916
16769,New Customers,109,3,761.36,0.34233424
16718,At Risk,220,4,2400.03,0.3419386
12598,New Customers,94,3,1511.01,0.34184322
16226,New Customers,9,2,417.05,0.34144792
13541,New Customers,58,2,785.25,0.34078586
17411,New Customers,17,2,646.44,0.34074536
15791,At Risk,160,3,1995.65,0.34070408
15224,New Customers,144,3,549.28,0.34048143
13045,New Customers,32,2,503.64,0.340164
13444,New Customers,5,2,631.68,0.34002075
15151,New Customers,54,2,2085.61,0.33984077
13753,At Risk,229,3,1353.31,0.3397524
14353,New Customers,41,2,285.9,0.33957368
14025,New Customers,96,8,4057.9,0.33924836
17356,At Risk,185,4,768.25,0.33895978
17951,New Customers,4,2,923.04,0.33881927
12813,New Customers,133,3,1687.8,0.33847332
12696,New Customers,65,2,851.91,0.3383052
17553,New Customers,104,3,2270.0,0.33823788
12765,New Customers,103,6,1404.58,0.338199
13919,New Customers,55,2,975.87,0.3379057
15105,New Customers,61,2,795.98,0.33775714
18078,New Customers,56,2,508.47,0.337575
14169,New Customers,62,2,624.4300000000001,0.33739156
13803,New Customers,62,2,1061.84,0.33730564
17536,New Customers,51,2,288.33,0.3370632
13531,New Customers,129,4,949.27,0.3369934
18136,New Customers,40,2,847.03,0.3369037
14219,New Customers,40,2,543.89,0.3367032
14248,New Customers,90,2,730.37,0.3362774
12907,New Customers,26,2,508.91,0.33622327
13029,New Customers,6,2,679.8,0.33610553
16518,New Customers,52,2,475.05,0.33608818
14940,New Customers,48,2,531.49,0.33564544
13484,New Customers,14,2,476.92,0.33551863
16275,New Customers,105,2,1591.24,0.3344491
14605,New Customers,5,4,937.16,0.33435386
17005,New Customers,101,2,742.36,0.3340376
17115,At Risk,179,4,1923.99,0.33384022
18196,New Customers,102,2,775.18,0.33314398
13480,New Customers,47,2,627.82,0.3330205
13598,New Customers,126,4,609.42,0.33289725
15960,New Customers,5,4,410.95,0.3323376
13386,New Customers,45,2,835.46,0.3318436
17624,New Customers,68,2,725.15,0.33178267
17860,New Customers,59,3,509.94,0.33153188
15990,New Customers,125,5,1217.94,0.33151832
12494,New Customers,42,2,569.17,0.33140832
16807,New Customers,101,3,1002.29,0.3307817
16340,New Customers,70,2,976.99,0.33069164
14891,New Customers,47,2,552.35,0.33064252
17782,New Customers,13,2,679.02,0.33055103
16445,New Customers,17,3,372.22,0.3305134
14324,New Customers,40,2,701.61,0.33042508
18177,At Risk,191,3,875.45,0.33005273
15535,New Customers,35,2,551.42,0.32994995
15169,New Customers,13,2,569.22,0.32994196
15978,New Customers,63,2,2180.64,0.32993588
13874,New Customers,135,6,1508.7,0.3288409
14365,New Customers,26,2,634.68,0.32753772
14599,New Customers,21,2,474.54,0.3273195
16590,New Customers,32,2,605.9,0.3272476
14524,New Customers,40,4,1066.03,0.32682732
14343,New Customers,52,4,1088.91,0.32653055
14087,New Customers,35,2,651.8,0.326214
12635,New Customers,23,2,1241.23,0.32605922
14080,New Customers,44,4,1070.08,0.32602173
16392,New Customers,44,2,541.86,0.32601908
15071,New Customers,17,2,473.49,0.3260185
12793,New Customers,2,2,603.65,0.32576317
15845,At Risk,167,3,714.51,0.3255989
16472,New Customers,65,2,789.6,0.3254756
15563,At Risk,145,3,1466.56,0.32539475
13041,New Customers,81,4,799.13,0.32493863
16720,New Customers,7,2,640.24,0.3246605
14657,New Customers,60,2,612.65,0.32453495
12874,New Customers,16,2,948.42,0.32435614
13601,New Customers,23,2,491.82,0.32424334
15636,New Customers,68,2,719.82,0.32391888
15026,New Customers,6,2,592.61,0.32336876
15471,New Customers,11,2,847.08,0.323331
13346,New Customers,93,6,299.4,0.3230258
14611,New Customers,75,2,604.33,0.3230252
13377,New Customers,27,2,1552.88,0.322902
17222,New Customers,108,5,1250.86,0.3226042
12817,New Customers,31,2,524.94,0.32250142
14734,New Customers,56,4,1056.42,0.32225084
14285,New Customers,144,4,1374.41,0.32202065
16888,New Customers,31,3,437.15,0.32199964
12775,New Customers,19,2,300.08000000000004,0.32184815
16975,New Customers,54,3,926.12,0.32164198
13700,New Customers,48,3,348.34,0.32156435
16356,New Customers,7,3,204.1,0.32148442
14807,New Customers,21,2,519.29,0.32142398
15393,At Risk,198,3,659.48,0.32107124
17963,New Customers,102,4,651.51,0.32082358
12854,At Risk,192,4,1669.52,0.32068494
15314,New Customers,44,2,492.48,0.32038388
18239,New Customers,3,2,1026.85,0.31995407
14865,New Customers,3,3,114.72,0.31956977
17200,New Customers,18,4,356.71,0.31870535
15043,New Customers,94,5,2336.8,0.31849244
15306,New Customers,131,6,2310.38,0.31807593
13513,New Customers,72,2,619.49,0.31797907
16021,New Customers,26,2,532.25,0.31795487
15994,New Customers,42,2,775.11,0.31772017
16675,New Customers,72,2,608.86,0.3174579
16961,New Customers,19,2,560.39,0.3171323
17325,New Customers,42,2,512.77,0.3170123
12847,New Customers,18,1,765.36,0.3166191
17226,New Customers,76,2,506.63,0.3162818
12376,New Customers,20,2,503.15,0.31626153
14693,New Customers,56,6,992.46,0.3160984
15390,New Customers,27,2,1216.66,0.31592357
14302,New Customers,62,3,742.9000000000001,0.31577337
16159,New Customers,101,3,884.59,0.31531215
17413,New Customers,35,2,560.14,0.3151996
14922,New Customers,24,2,843.74,0.3151171
16833,New Customers,70,2,1302.51,0.3149604
14978,New Customers,61,5,1210.72,0.31477085
16987,New Customers,7,4,910.85,0.3145275
13546,New Customers,13,2,465.15,0.3144114
13074,New Customers,142,4,1378.74,0.31403163
17213,New Customers,128,6,2088.17,0.3139699
12419,New Customers,17,2,503.01,0.3137287
15607,At Risk,174,8,1604.21,0.31368488
14455,New Customers,63,4,628.21,0.31367752
12998,New Customers,124,3,920.08,0.31365517
15992,New Customers,27,2,854.61,0.31333777
13567,New Customers,59,4,1083.69,0.31326827
16223,New Customers,5,2,1102.35,0.31324053
16836,New Customers,37,2,530.5,0.31296742
14013,New Customers,11,2,611.55,0.31293333
15289,New Customers,89,2,653.3100000000001,0.31267053
13838,New Customers,56,6,1036.25,0.3125338
14421,New Customers,143,4,1656.26,0.31245688
13368,New Customers,46,2,498.1,0.31244344
15822,New Customers,124,4,954.59,0.31216344
13479,New Customers,83,2,550.42,0.31204507
13587,New Customers,80,3,961.1,0.31197885
18244,New Customers,61,2,568.64,0.31153676
13989,New Customers,95,3,759.98,0.31119713
14398,New Customers,32,2,707.79,0.31111968
14322,New Customers,60,4,474.1,0.31105632
13427,New Customers,108,3,423.93,0.3108138
14699,New Customers,66,3,593.47,0.31070954
15283,New Customers,21,3,148.32999999999998,0.31058136
15074,New Customers,60,2,817.46,0.31016988
15584,New Customers,30,2,552.39,0.3099379
14490,New Customers,37,2,1273.47,0.3097914
13733,New Customers,41,2,487.03,0.30977845
13300,New Customers,19,2,913.62,0.30897483
17251,New Customers,13,2,529.15,0.3088901
13784,New Customers,66,3,447.44,0.30866992
13406,New Customers,58,2,568.92,0.30864748
16300,New Customers,61,3,1392.43,0.30842143
17284,New Customers,20,2,1140.58,0.30821177
16014,New Customers,39,2,467.89,0.3081841
17155,At Risk,159,5,640.76,0.30808184
13945,New Customers,26,2,854.1500000000001,0.30784345
13140,New Customers,51,2,632.45,0.3065212
13729,New Customers,66,3,724.73,0.30644313
12875,New Customers,102,3,1013.76,0.30633175
14662,New Customers,58,3,645.16,0.3056877
13988,New Customers,14,2,609.84,0.30526724
16679,New Customers,25,2,533.5600000000001,0.3043659
15842,New Customers,24,2,548.8000000000001,0.30430454
17679,At Risk,153,5,1585.5,0.30408788
17123,New Customers,70,2,631.87,0.3037565
13677,New Customers,35,2,556.1899999999999,0.3028194
15938,New Customers,87,4,330.23,0.3022735
13763,New Customers,48,2,3502.48,0.30221722
17968,New Customers,4,4,888.04,0.30211177
14370,New Customers,81,6,1175.78,0.30209386
12963,New Customers,66,4,1379.16,0.3019493
14696,New Customers,4,2,983.57,0.30178222
15901,New Customers,82,4,339.34,0.30151784
13382,New Customers,60,4,1164.59,0.30147004
15050,New Customers,52,2,2411.7000000000003,0.30120197
17801,New Customers,82,3,798.33,0.30074462
17521,New Customers,25,2,554.85,0.30067393
17714,New Customers,56,4,1257.18,0.30059552
14885,New Customers,58,2,832.8,0.30005398
14204,New Customers,53,3,901.93,0.30003822
14454,New Customers,7,5,977.3,0.29973182
16465,New Customers,52,2,746.24,0.2997203
16947,New Customers,93,4,548.73,0.29948416
17400,At Risk,212,3,2547.09,0.2993199
15002,New Customers,138,5,2543.87,0.29922116
17354,New Customers,59,3,1750.4,0.29870114
18203,New Customers,12,3,344.0,0.29869643
15677,New Customers,52,2,648.4,0.29849935
15210,New Customers,10,2,845.01,0.2984386
16862,At Risk,178,4,662.33,0.29788673
13478,New Customers,100,5,2215.78,0.2974912
13770,New Customers,53,4,785.37,0.29738852
16692,New Customers,39,2,638.6999999999999,0.29723904
13320,New Customers,65,2,679.4,0.2970956
17746,New Customers,102,3,793.9300000000001,0.29694822
12909,New Customers,56,3,924.52,0.29685903
15133,New Customers,13,2,824.48,0.29650673
16854,New Customers,48,2,1408.96,0.29612276
17322,New Customers,7,5,922.59,0.29612276
14949,New Customers,100,4,515.0,0.29558203
16809,New Customers,63,4,812.74,0.29555842
17047,New Customers,63,3,1188.33,0.29552564
13338,At Risk,172,3,1958.6,0.2953756
16614,New Customers,33,2,673.6,0.29535383
14549,New Customers,52,3,627.3100000000001,0.294828
15886,New Customers,47,3,871.78,0.29440126
16931,New Customers,11,2,477.35,0.29404145
17924,New Customers,4,2,853.2,0.29386547
13809,New Customers,26,2,524.65,0.29384995
14215,New Customers,102,3,1460.61,0.29375675
12361,New Customers,93,3,321.35,0.29367584
12379,New Customers,53,2,767.98,0.29338554
17127,New Customers,60,5,1155.0300000000002,0.29338452
16895,New Customers,69,4,902.28,0.2932013
16004,New Customers,105,5,2146.39,0.29316142
13605,New Customers,18,2,522.67,0.29299766
14550,New Customers,19,2,587.69,0.29290146
15900,New Customers,44,3,549.29,0.2926118
14355,New Customers,80,2,665.65,0.2926009
13239,New Customers,68,4,1265.13,0.29239324
17084,New Customers,27,1,2253.22,0.29213345
15480,New Customers,96,4,5373.5,0.29187045
12670,New Customers,17,2,764.24,0.29117623
15160,New Customers,5,3,431.11,0.2910673
17059,New Customers,130,4,1785.13,0.29066533
17141,New Customers,49,4,754.33,0.29061043
18066,New Customers,18,2,1122.4,0.29039735
12734,New Customers,5,2,529.25,0.29033762
17473,New Customers,39,2,607.0,0.29025176
17988,New Customers,118,7,288.42,0.29008093
17230,At Risk,194,10,6286.54,0.28973284
18074,New Customers,5,2,1509.04,0.289678
15876,New Customers,40,2,1449.14,0.28962883
16868,New Customers,25,3,393.39,0.28937137
15064,New Customers,41,4,1254.41,0.28933144
13537,New Customers,56,2,717.85,0.28926572
14088,New Customers,37,3,13544.99,0.28909618
17380,New Customers,65,3,645.0,0.28896537
16158,At Risk,153,9,628.32,0.28887796
13836,New Customers,30,2,620.37,0.28876448
14400,New Customers,39,2,1157.77,0.28831604
14904,New Customers,39,2,615.2,0.2879679
12915,New Customers,3,3,1010.75,0.28785363
18193,New Customers,11,2,963.59,0.28768948
15847,New Customers,59,3,433.3,0.28759053
13922,New Customers,68,2,692.95,0.28746018
15228,New Customers,59,2,2193.56,0.2873774
14309,New Customers,44,2,1428.28,0.2873283
12582,New Customers,53,2,1469.04,0.28703293
17205,New Customers,47,2,615.27,0.28702882
12591,New Customers,21,2,899.3,0.28697672
13304,New Customers,87,3,917.57,0.28680852
16755,New Customers,98,4,1403.75,0.2860842
15117,New Customers,79,3,934.19,0.2859934
13970,New Customers,17,2,846.55,0.28558514
14818,New Customers,89,3,512.61,0.2851401
14413,New Customers,41,3,647.67,0.2849665
17045,New Customers,7,2,488.24,0.28494623
17133,New Customers,105,5,9730.09,0.28493217
